influencerId,campaignId,views,likes,comments,shares
influencer_5775,campaign_7,66006,758,199,146
influencer_5776,campaign_7,95881,2306,500,543
influencer_5777,campaign_3,40454,2571,386,560
influencer_5778,campaign_3,2587,172,39,14
influencer_5779,campaign_7,55710,2062,405,278
influencer_5780,campaign_2,87567,5094,1241,230
influencer_5781,campaign_2,92748,3449,492,528
influencer_5782,campaign_3,76886,800,186,142
influencer_5783,campaign_4,19816,268,42,77
influencer_5784,campaign_6,86824,4163,938,299
influencer_5785,campaign_8,30432,994,207,44
influencer_5786,campaign_10,49617,3001,813,276
influencer_5787,campaign_10,73373,4288,832,972
influencer_5788,campaign_7,35217,1764,400,294
influencer_5789,campaign_4,21884,563,128,131
influencer_5790,campaign_2,6454,410,61,75
influencer_5791,campaign_2,75960,1302,216,633
influencer_5792,campaign_4,44618,892,223,59
influencer_5793,campaign_6,84948,2555,611,420
influencer_5794,campaign_3,63671,4759,642,681
influencer_5795,campaign_6,48111,837,222,315
influencer_5796,campaign_5,40613,1947,545,452
influencer_5797,campaign_5,86678,3328,416,418
influencer_5798,campaign_2,60993,620,96,223
influencer_5799,campaign_8,9848,476,136,169
influencer_5800,campaign_5,79672,517,146,133
influencer_5801,campaign_2,67125,4370,1260,770
influencer_5802,campaign_7,87444,3855,1017,772
influencer_5803,campaign_9,62602,1351,342,376
influencer_5804,campaign_9,73045,1927,327,820
influencer_5805,campaign_1,43222,2537,487,427
influencer_5806,campaign_7,50223,3088,774,665
influencer_5807,campaign_9,66333,4654,915,491
influencer_5808,campaign_6,53732,2554,616,572
influencer_5809,campaign_1,50420,1020,179,286
influencer_5810,campaign_2,76504,473,123,64
influencer_5811,campaign_4,3462,15,3,7
influencer_5812,campaign_4,10460,452,75,187
influencer_5813,campaign_2,10275,426,57,75
influencer_5814,campaign_8,95213,2664,411,561
influencer_5815,campaign_2,14269,276,76,39
influencer_5816,campaign_3,66942,1508,302,352
influencer_5817,campaign_4,73920,4098,1044,1529
influencer_5818,campaign_9,23553,1603,341,66
influencer_5819,campaign_10,25366,711,140,191
influencer_5820,campaign_1,45036,2099,510,198
influencer_5821,campaign_8,18369,608,156,54
influencer_5822,campaign_5,12795,876,193,114
influencer_5823,campaign_7,71021,2508,442,991
influencer_5824,campaign_8,69154,2234,557,745
influencer_5825,campaign_5,31143,1456,214,396
influencer_5826,campaign_8,30425,198,36,84
influencer_5827,campaign_10,89209,5909,1141,1785
influencer_5828,campaign_8,76139,551,125,82
influencer_5829,campaign_9,6368,107,24,6
influencer_5830,campaign_2,5621,105,22,24
influencer_5831,campaign_3,59829,1740,252,288
influencer_5832,campaign_1,61294,1867,400,457
influencer_5833,campaign_4,15719,877,150,337
influencer_5834,campaign_5,30227,1221,206,498
influencer_5835,campaign_1,8566,251,53,86
influencer_5836,campaign_8,13306,243,61,90
influencer_5837,campaign_2,54822,328,55,31
influencer_5838,campaign_1,25042,1354,227,197
influencer_5839,campaign_2,16086,938,151,135
influencer_5840,campaign_5,18387,1102,222,501
influencer_5841,campaign_9,28042,1416,376,426
influencer_5842,campaign_9,90424,6177,1150,474
influencer_5843,campaign_2,52618,3491,623,1003
influencer_5844,campaign_2,93050,3655,730,623
influencer_5845,campaign_3,19323,776,173,188
influencer_5846,campaign_7,19019,1271,227,318
influencer_5847,campaign_3,76426,3931,1069,890
influencer_5848,campaign_1,41863,289,47,99
influencer_5849,campaign_6,11283,107,20,20
influencer_5850,campaign_3,19279,1189,219,284
influencer_5851,campaign_1,47999,2556,634,337
influencer_5852,campaign_4,63780,2671,704,843
influencer_5853,campaign_1,23908,698,193,117
influencer_5854,campaign_1,62584,1772,334,347
influencer_5855,campaign_2,51225,495,114,108
influencer_5856,campaign_10,38952,1154,309,239
influencer_5857,campaign_8,38663,199,54,49
influencer_5858,campaign_2,62381,3935,1089,743
influencer_5859,campaign_2,48929,753,215,201
influencer_5860,campaign_10,10343,605,99,235
influencer_5861,campaign_10,77173,683,184,181
influencer_5862,campaign_8,40791,1506,345,329
influencer_5863,campaign_6,30134,1668,457,574
influencer_5864,campaign_4,48101,2875,822,778
influencer_5865,campaign_3,70443,3028,618,1377
influencer_5866,campaign_1,58530,2564,559,538
influencer_5867,campaign_3,47799,949,163,180
influencer_5868,campaign_9,5827,164,40,40
influencer_5869,campaign_5,97143,844,158,316
influencer_5870,campaign_6,63653,624,156,193
influencer_5871,campaign_5,14699,801,161,133
influencer_5872,campaign_1,92419,730,107,85
influencer_5873,campaign_10,6313,338,73,21
influencer_5874,campaign_1,14598,248,38,89
influencer_5875,campaign_4,29807,1361,325,198
influencer_5876,campaign_3,71423,329,74,28
influencer_5877,campaign_8,70390,866,212,216
influencer_5878,campaign_7,46226,1500,261,647
influencer_5879,campaign_7,60550,3027,562,1208
influencer_5880,campaign_8,81072,4915,1091,798
influencer_5881,campaign_10,4558,164,36,30
influencer_5882,campaign_7,76308,4768,898,1731
influencer_5883,campaign_10,51113,389,82,62
influencer_5884,campaign_2,53999,565,99,176
influencer_5885,campaign_4,56878,1639,349,87
influencer_5886,campaign_6,37343,138,21,54
influencer_5887,campaign_3,59219,2995,860,462
influencer_5888,campaign_3,36186,1901,487,314
influencer_5889,campaign_6,37966,1771,417,543
influencer_5890,campaign_1,34769,1387,237,386
influencer_5891,campaign_1,54218,932,143,346
influencer_5892,campaign_5,20229,1373,314,176
influencer_5893,campaign_1,76209,3338,896,290
influencer_5894,campaign_10,28877,891,163,147
influencer_5895,campaign_8,59001,3922,966,195
influencer_5896,campaign_2,98137,356,61,124
influencer_5897,campaign_6,39084,1314,236,331
influencer_5898,campaign_10,82780,3991,1131,981
influencer_5899,campaign_10,93892,1383,333,338
influencer_5900,campaign_5,17806,684,205,223
influencer_5901,campaign_10,89635,4287,1034,219
influencer_5902,campaign_4,38034,1691,399,72
influencer_5903,campaign_1,41317,3054,722,191
influencer_5904,campaign_3,56468,1798,534,468
influencer_5905,campaign_4,20094,970,198,311
influencer_5906,campaign_2,58796,2869,446,811
influencer_5907,campaign_2,11589,159,28,26
influencer_5908,campaign_2,58221,2333,542,223
influencer_5909,campaign_1,2657,34,8,13
influencer_5910,campaign_10,99300,4718,1027,1747
influencer_5911,campaign_2,40531,2802,516,235
influencer_5912,campaign_6,53227,435,82,151
influencer_5913,campaign_3,4164,80,18,17
influencer_5914,campaign_10,94078,1217,253,95
influencer_5915,campaign_5,84973,4183,854,209
influencer_5916,campaign_1,42247,2588,488,863
influencer_5917,campaign_8,20601,781,136,196
influencer_5918,campaign_4,94966,4111,1147,1528
influencer_5919,campaign_9,51599,1843,369,287
influencer_5920,campaign_4,72545,4733,1407,958
influencer_5921,campaign_2,5552,45,9,8
influencer_5922,campaign_3,10417,655,155,55
influencer_5923,campaign_5,59579,637,101,96
influencer_5924,campaign_10,69207,330,76,108
influencer_5925,campaign_6,73055,3550,613,1352
influencer_5926,campaign_7,79270,4191,842,227
influencer_5927,campaign_4,4722,237,59,37
influencer_5928,campaign_7,71442,4946,988,1045
influencer_5929,campaign_10,96632,6654,946,781
influencer_5930,campaign_3,41031,1864,376,218
influencer_5931,campaign_7,80235,2573,447,500
influencer_5932,campaign_4,22438,683,140,33
influencer_5933,campaign_8,59819,4005,868,386
influencer_5934,campaign_9,44856,2502,623,681
influencer_5935,campaign_7,34576,1530,246,336
influencer_5936,campaign_8,42938,884,215,246
influencer_5937,campaign_8,50028,3852,597,423
influencer_5938,campaign_2,60807,1253,288,524
influencer_5939,campaign_9,50877,3358,530,400
influencer_5940,campaign_6,98783,1924,403,661
influencer_5941,campaign_4,44461,2641,646,334
influencer_5942,campaign_5,94474,3717,700,1288
influencer_5943,campaign_10,41469,182,44,16
influencer_5944,campaign_5,84136,4034,1156,1371
influencer_5945,campaign_7,21435,124,28,48
influencer_5946,campaign_9,85117,3262,717,296
influencer_5947,campaign_7,15191,191,38,68
influencer_5948,campaign_9,85726,943,248,244
influencer_5949,campaign_4,28386,607,116,69
influencer_5950,campaign_10,32721,796,199,172
influencer_5951,campaign_10,55786,1814,579,624
influencer_5952,campaign_4,14704,129,16,20
influencer_5953,campaign_6,57635,3187,678,644
influencer_5954,campaign_8,3123,23,6,8
influencer_5955,campaign_9,91710,5803,1112,1308
influencer_5956,campaign_1,63993,503,87,94
influencer_5957,campaign_1,81122,607,123,99
influencer_5958,campaign_8,98512,375,102,127
influencer_5959,campaign_7,26416,224,38,29
influencer_5960,campaign_9,2814,27,5,5
influencer_5961,campaign_3,79537,1848,277,589
influencer_5962,campaign_10,51258,2344,596,543
influencer_5963,campaign_5,17508,826,202,104
influencer_5964,campaign_3,86166,3826,777,994
influencer_5965,campaign_5,79916,987,230,90
influencer_5966,campaign_10,36699,804,165,73
influencer_5967,campaign_1,47335,1441,330,618
influencer_5968,campaign_4,47806,1945,459,744
influencer_5969,campaign_6,78853,5824,1212,800
influencer_5970,campaign_2,64768,2193,705,705
influencer_5971,campaign_7,36739,2520,376,527
influencer_5972,campaign_8,35785,563,134,188
influencer_5973,campaign_1,32980,602,125,88
influencer_5974,campaign_4,90335,451,71,81
influencer_5975,campaign_4,95702,5353,1067,1558
influencer_5976,campaign_5,86016,419,84,23
influencer_5977,campaign_4,2609,72,19,26
influencer_5978,campaign_9,67253,1708,417,17
influencer_5979,campaign_7,86481,5140,715,618
influencer_5980,campaign_2,92128,1893,311,706
influencer_5981,campaign_1,29141,1736,526,575
influencer_5982,campaign_9,31009,1631,246,540
influencer_5983,campaign_1,7782,27,6,10
influencer_5984,campaign_6,93072,3236,799,479
influencer_5985,campaign_2,26933,695,198,207
influencer_5986,campaign_4,78154,1880,504,476
influencer_5987,campaign_6,9307,682,99,91
influencer_5988,campaign_5,93207,3044,964,913
influencer_5989,campaign_6,76874,1250,369,337
influencer_5990,campaign_3,39346,2820,427,567
influencer_5991,campaign_5,51772,2021,416,211
influencer_5992,campaign_2,73084,815,239,232
influencer_5993,campaign_7,41149,1678,310,277
influencer_5994,campaign_3,87700,3876,648,350
influencer_5995,campaign_1,28526,1250,221,500
influencer_5996,campaign_8,97758,5970,1295,501
influencer_5997,campaign_8,86712,1125,331,280
influencer_5998,campaign_3,69477,1720,289,243
influencer_5999,campaign_7,6695,493,65,72
influencer_6000,campaign_9,40169,1990,381,769
influencer_6001,campaign_8,48947,1703,315,364
influencer_6002,campaign_3,48224,1824,294,759
influencer_6003,campaign_2,46865,1953,469,355
influencer_6004,campaign_10,26553,1380,258,133
influencer_6005,campaign_7,61410,257,59,39
influencer_6006,campaign_7,91895,3698,663,651
influencer_6007,campaign_9,25816,362,61,71
influencer_6008,campaign_5,56026,1891,400,417
influencer_6009,campaign_4,51705,1937,636,625
influencer_6010,campaign_8,62922,3148,547,901
influencer_6011,campaign_4,74914,694,124,127
influencer_6012,campaign_4,2881,52,12,13
influencer_6013,campaign_2,40567,2034,520,237
influencer_6014,campaign_1,48365,906,137,203
influencer_6015,campaign_4,80211,3280,556,740
influencer_6016,campaign_7,71122,2297,344,361
influencer_6017,campaign_9,26006,946,180,77
influencer_6018,campaign_9,42198,2385,375,357
influencer_6019,campaign_10,23831,460,107,46
influencer_6020,campaign_1,17459,124,26,37
influencer_6021,campaign_5,33443,1916,539,346
influencer_6022,campaign_7,43316,3264,719,334
influencer_6023,campaign_7,97131,2515,645,941
influencer_6024,campaign_10,65486,1727,434,416
influencer_6025,campaign_6,6877,252,47,38
influencer_6026,campaign_10,40553,542,152,89
influencer_6027,campaign_4,5922,307,66,107
influencer_6028,campaign_3,5686,330,66,133
influencer_6029,campaign_9,33766,720,142,147
influencer_6030,campaign_10,80943,738,111,169
influencer_6031,campaign_4,33006,1449,308,309
influencer_6032,campaign_8,32422,269,52,49
influencer_6033,campaign_1,13205,417,93,71
influencer_6034,campaign_7,87590,351,69,143
influencer_6035,campaign_6,24527,1217,299,186
influencer_6036,campaign_1,19443,1128,201,136
influencer_6037,campaign_4,17524,507,81,74
influencer_6038,campaign_5,29202,910,272,243
influencer_6039,campaign_8,66552,1870,492,549
influencer_6040,campaign_4,47142,1049,182,100
influencer_6041,campaign_3,62692,2857,771,643
influencer_6042,campaign_2,83384,5697,1390,434
influencer_6043,campaign_4,21855,251,51,18
influencer_6044,campaign_10,84747,5468,891,1062
influencer_6045,campaign_4,61372,2386,654,820
influencer_6046,campaign_10,26095,721,226,197
influencer_6047,campaign_5,39724,2802,643,154
influencer_6048,campaign_7,50241,2597,392,564
influencer_6049,campaign_9,53003,3725,838,236
influencer_6050,campaign_2,69379,4589,934,935
influencer_6051,campaign_5,95837,6437,1524,1330
influencer_6052,campaign_10,92996,2734,646,380
influencer_6053,campaign_9,98454,4452,823,1059
influencer_6054,campaign_3,95283,4927,634,743
influencer_6055,campaign_1,16972,187,57,56
influencer_6056,campaign_2,94846,5093,1020,332
influencer_6057,campaign_6,23927,886,135,148
influencer_6058,campaign_5,67630,1932,362,494
influencer_6059,campaign_1,53347,1322,257,569
influencer_6060,campaign_1,89860,2515,391,407
influencer_6061,campaign_4,87210,2027,514,766
influencer_6062,campaign_4,70518,3437,808,202
influencer_6063,campaign_6,46283,932,171,383
influencer_6064,campaign_6,82326,5869,832,1288
influencer_6065,campaign_10,13205,165,28,44
influencer_6066,campaign_6,90874,5282,1192,918
influencer_6067,campaign_1,13748,438,106,129
influencer_6068,campaign_10,22097,1088,243,284
influencer_6069,campaign_9,4092,217,53,76
influencer_6070,campaign_7,54311,1532,210,327
influencer_6071,campaign_7,23692,1009,173,445
influencer_6072,campaign_7,24862,1336,347,152
influencer_6073,campaign_2,91396,3507,848,613
influencer_6074,campaign_2,80507,1746,353,776
influencer_6075,campaign_6,81152,1494,435,311
influencer_6076,campaign_7,71469,4582,1163,76
influencer_6077,campaign_3,5926,176,42,55
influencer_6078,campaign_4,92299,5674,1232,1281
influencer_6079,campaign_3,4969,60,12,16
influencer_6080,campaign_7,36733,1096,149,165
influencer_6081,campaign_7,70855,4150,1342,1406
influencer_6082,campaign_4,42743,1806,289,344
influencer_6083,campaign_7,40876,2130,312,302
influencer_6084,campaign_5,21323,240,42,82
influencer_6085,campaign_1,17428,198,32,40
influencer_6086,campaign_10,35578,1878,401,153
influencer_6087,campaign_4,87486,1021,199,209
influencer_6088,campaign_7,65140,1626,472,352
influencer_6089,campaign_2,84829,4015,945,1447
influencer_6090,campaign_2,7364,206,51,2
influencer_6091,campaign_1,36349,861,205,219
influencer_6092,campaign_2,1691,54,14,17
influencer_6093,campaign_10,96598,2593,491,465
influencer_6094,campaign_8,67467,3539,728,558
influencer_6095,campaign_8,46896,2335,376,663
influencer_6096,campaign_8,58062,840,137,317
influencer_6097,campaign_1,98266,4803,779,1550
influencer_6098,campaign_1,80762,4931,972,791
influencer_6099,campaign_10,14861,266,61,96
influencer_6100,campaign_4,97837,5558,1367,1792
influencer_6101,campaign_6,89302,6259,1239,1107
influencer_6102,campaign_8,64928,3627,754,362
influencer_6103,campaign_2,84231,5199,1353,845
influencer_6104,campaign_3,42347,2829,648,564
influencer_6105,campaign_6,4121,195,47,17
influencer_6106,campaign_10,84793,480,114,49
influencer_6107,campaign_4,29164,1549,217,320
influencer_6108,campaign_2,26491,949,240,55
influencer_6109,campaign_7,60222,1154,291,168
influencer_6110,campaign_4,24165,1337,188,323
influencer_6111,campaign_8,4748,264,60,26
influencer_6112,campaign_8,99581,5312,1543,887
influencer_6113,campaign_7,27553,1542,416,197
influencer_6114,campaign_10,61380,4273,875,454
influencer_6115,campaign_9,45331,1661,312,523
influencer_6116,campaign_4,97033,3726,648,834
influencer_6117,campaign_7,97844,6448,1383,1233
influencer_6118,campaign_10,40560,1150,354,377
influencer_6119,campaign_10,54865,1403,309,214
influencer_6120,campaign_1,47686,2035,340,511
influencer_6121,campaign_4,76910,1715,435,284
influencer_6122,campaign_2,5675,167,28,66
influencer_6123,campaign_9,67706,3151,518,934
influencer_6124,campaign_5,78986,3499,823,1133
influencer_6125,campaign_3,77216,2069,323,240
influencer_6126,campaign_4,11068,392,65,39
influencer_6127,campaign_6,55460,2436,407,830
influencer_6128,campaign_10,47418,2399,445,220
influencer_6129,campaign_1,27206,1266,248,240
influencer_6130,campaign_7,1287,52,11,18
influencer_6131,campaign_8,23337,847,147,103
influencer_6132,campaign_7,21666,909,177,329
influencer_6133,campaign_7,2161,107,20,16
influencer_6134,campaign_9,91071,2623,380,351
influencer_6135,campaign_4,99064,5371,1230,677
influencer_6136,campaign_7,39751,2781,485,465
influencer_6137,campaign_9,83063,2173,330,701
influencer_6138,campaign_5,90389,5099,1410,1787
influencer_6139,campaign_2,15758,900,181,90
influencer_6140,campaign_5,66780,3259,861,815
influencer_6141,campaign_4,4178,122,18,17
influencer_6142,campaign_8,32831,803,203,142
influencer_6143,campaign_5,3176,154,27,60
influencer_6144,campaign_9,34654,817,180,176
influencer_6145,campaign_9,27627,926,180,158
influencer_6146,campaign_3,53550,3313,826,942
influencer_6147,campaign_10,45910,1900,408,588
influencer_6148,campaign_6,91417,2303,536,792
influencer_6149,campaign_6,59251,1571,358,543
influencer_6150,campaign_4,36422,1027,185,429
influencer_6151,campaign_10,12984,639,167,57
influencer_6152,campaign_3,90312,747,126,325
influencer_6153,campaign_1,62386,2511,486,469
influencer_6154,campaign_7,84291,5021,1352,437
